dataID,rating
0.0,2.5817441611888294
1.0,3.9476171384668124
2.0,3.187817085842857
3.0,3.0881202200171964
4.0,3.546016277168456
5.0,4.252298992567713
6.0,3.631202367691153
7.0,3.623327361823785
8.0,4.404019407342058
9.0,2.1678243597577334
10.0,1.4812265682606607
11.0,3.255609655733889
12.0,3.9220605258674883
13.0,3.3306280001096615
14.0,3.7806368325969233
15.0,3.199782475791766
16.0,4.12240976032283
17.0,4.029084638999538
18.0,3.144180069815918
19.0,3.360078089202097
20.0,3.9135297625134884
21.0,3.124300670842506
22.0,2.7197624551057533
23.0,3.425321545530365
24.0,4.130579981048771
25.0,2.69335280505348
26.0,4.103527193949569
27.0,3.813837571044486
28.0,3.55291498156362
29.0,4.459787032698433
30.0,3.2827078744942773
31.0,3.4551301482445647
32.0,4.259645252337183
33.0,2.940484929934236
34.0,2.114839773551884
35.0,4.437477569186386
36.0,4.55669163120603
37.0,3.4812781689011985
38.0,3.067767090079024
39.0,3.7594185417992207
40.0,4.197431305626984
41.0,2.9055732908094836
42.0,3.556225359689349
43.0,3.4829995578963375
44.0,3.150152535762242
45.0,3.775653470985474
46.0,3.4203813968669197
47.0,2.9275585945887252
48.0,2.632290725962
49.0,2.8755189733143975
50.0,3.9151364194856937
51.0,3.3823077156923897
52.0,3.2143644431295897
53.0,2.797027525099965
54.0,3.3990096540647015
55.0,3.2235301356294803
56.0,4.408621430516391
57.0,2.495998098958359
58.0,3.5792867528888364
59.0,4.4273987654309295
60.0,4.4879882959628485
61.0,3.495067747357063
62.0,3.7594476687162306
63.0,2.513501897853849
64.0,3.788927343190026
65.0,4.244863682787795
66.0,3.608511142411624
67.0,4.649963187192824
68.0,1.9077005046836208
69.0,3.4691140317818743
70.0,2.4238593461556097
71.0,3.63439899053244
72.0,2.869310734490411
73.0,4.178176241041403
74.0,3.4740908367520618
75.0,3.3517337711205926
76.0,3.34210102872221
77.0,3.089207852031598
78.0,3.763964243829598
79.0,2.5260580321180504
80.0,2.7929418820209797
81.0,3.214413505430774
82.0,4.660751818044122
83.0,4.187462615889951
84.0,4.407017219550257
85.0,3.9223545087190823
86.0,2.6554594788802994
87.0,3.5523139193793787
88.0,3.625571426266122
89.0,4.464031720825247
90.0,4.615996158171046
91.0,4.659693324809863
92.0,2.8810121720715802
93.0,3.7194920396380073
94.0,3.6397062485444245
95.0,2.7777368234658164
96.0,3.8456877176677677
97.0,3.8645907543826743
98.0,2.568853173417158
99.0,4.0410644698419045
100.0,4.10819284707801
101.0,2.7259298390525304
102.0,3.6880410683022156
103.0,3.9299482981002276
104.0,3.536812144126637
105.0,3.693226336848891
106.0,3.9986902957137804
107.0,3.4297050830548237
108.0,3.9212700226246646
109.0,2.6074751148203372
110.0,4.028429419269689
111.0,3.086088692541254
112.0,4.398786238093138
113.0,2.0936059853932614
114.0,4.529046900536045
115.0,4.2136589061973995
116.0,4.881215830483397
117.0,3.6242031933195644
118.0,3.933631170158521
119.0,3.6165073241963626
120.0,2.771727090585132
121.0,2.938057017146245
122.0,4.200586940324502
123.0,4.276258138926809
124.0,3.8126507613468084
125.0,4.0903605446111015
126.0,3.7921158096778687
127.0,4.088156375666861
128.0,3.6273458128828837
129.0,4.068115970519136
130.0,3.375602469802037
131.0,2.7934626298786673
132.0,3.2948714816203326
133.0,3.501612263219279
134.0,1.8152994522388024
135.0,3.0097809217621307
136.0,2.8895804856291534
137.0,3.3744111265250787
138.0,2.6969099759433073
139.0,3.7889344971810095
140.0,3.13958359153167
141.0,2.7034186394414643
142.0,3.397710415729236
143.0,3.4980841737067117
144.0,2.588392483578992
145.0,2.9170750391707854
146.0,3.15939968977574
147.0,3.8678561844751815
148.0,4.670587655846764
149.0,3.0947793146838807
150.0,3.610413255767817
151.0,3.585353374455666
152.0,4.710314223865417
153.0,3.7142845210396622
154.0,3.656557632642113
155.0,3.9473598629150635
156.0,4.130074869743674
157.0,2.736935974054707
158.0,2.6917351067553943
159.0,4.299802233923171
160.0,4.0480983998595
161.0,2.8812993022533773
162.0,3.044371169117942
163.0,3.422500228872808
164.0,3.865991047938219
165.0,3.0340753225832664
166.0,3.6736324428431795
167.0,3.682339939960114
168.0,3.3771979231445357
169.0,3.407701777675382
170.0,4.125354237497651
171.0,2.996273080534296
172.0,3.5467493312630207
173.0,3.615230183734117
174.0,3.7100851739646465
175.0,3.3451717467968862
176.0,3.963851696551651
177.0,3.808917275047836
178.0,3.9303858369526488
179.0,2.6913491793101274
180.0,1.0385191979206767
181.0,3.3659321295379936
182.0,4.0402975087485045
183.0,2.9483777408971106
184.0,3.1573512725378663
185.0,4.161662514223559
186.0,3.8348353953275227
187.0,3.4150796470349176
188.0,3.87138926539167
189.0,2.0457974548057987
190.0,3.4503146942917553
191.0,3.8847026193472693
192.0,3.8075473354315106
193.0,3.054205614732332
194.0,3.6227093376717336
195.0,3.642648512557768
196.0,3.382721873064834
197.0,4.191516858759159
198.0,4.095118547268947
199.0,3.12994040657345
200.0,2.9471640832002803
201.0,3.5014786078055646
202.0,2.204065724946701
203.0,3.221207249741269
204.0,3.805142622416004
205.0,4.0888342642131805
206.0,2.9653019176847533
207.0,3.5228570194194564
208.0,4.275039067102714
209.0,4.496872810224026
210.0,3.6146244194164714
211.0,3.8401671628746668
212.0,4.282779785002872
213.0,3.2829212802091936
214.0,3.3955325852098124
215.0,3.55788278109602
216.0,2.5419181351968074
217.0,3.579805094157795
218.0,3.2944126673554024
219.0,3.132132859501013
220.0,3.1228886753842815
221.0,4.438023656645803
222.0,4.06862636731754
223.0,3.675363142402567
224.0,4.157050171749369
225.0,3.617192209672405
226.0,3.180971041490695
227.0,3.555507600497113
228.0,3.44378490793828
229.0,4.208624244635917
230.0,3.841608553488366
231.0,3.4000327655486675
232.0,3.1226239646071656
233.0,3.368727307027653
234.0,2.587394358222787
235.0,4.300419967294013
236.0,3.876625175638023
237.0,2.3028228702771636
238.0,2.743928361123513
239.0,3.9172171303733974
240.0,3.067796781094037
241.0,3.544669222568336
242.0,2.916691134356749
243.0,3.884596004280885
244.0,4.5212050922326545
245.0,2.6855716873062097
246.0,2.1006341258100347
247.0,4.497441734512917
248.0,3.401038717050179
249.0,4.0933220148975185
250.0,3.257402431723068
251.0,3.02839839248296
252.0,3.5498876493656457
253.0,3.308173612558938
254.0,3.291807393265798
255.0,3.26181482651348
256.0,2.8812207737177307
257.0,3.6081616612251786
258.0,3.08197351430306
259.0,3.2970545270874814
260.0,2.950622289236577
261.0,3.216638292768393
262.0,2.818758106646082
263.0,3.420800734886103
264.0,3.648816347058143
265.0,3.05803314960049
266.0,3.7375738729501222
267.0,3.3348482719427466
268.0,3.1853061108766187
269.0,2.8502138510721906
270.0,3.754904304370915
