dataID,rating
0,2.411918574
1,3.886778083
2,3.26886755
3,3.385442133
4,3.404508732
5,4.352431288
6,4.159560491
7,3.669305848
8,4.263130518
9,2.448534527
10,1.861873478
11,3.919677011
12,3.802770915
13,3.379226549
14,3.687899518
15,3.332841913
16,4.297925899
17,3.852408441
18,3.87017711
19,3.190213898
20,3.559722734
21,3.152324682
22,3.286767078
23,2.987891178
24,3.976117735
25,2.897176054
26,3.935958106
27,3.60354877
28,3.37605907
29,4.086960439
30,3.385088758
31,3.6047135
32,3.933043754
33,2.806040392
34,2.57692499
35,4.661647478
36,4.450188921
37,3.097589292
38,3.026820006
39,3.57255793
40,3.813736257
41,2.632234196
42,3.39056575
43,3.397102531
44,3.376671752
45,3.919357272
46,3.354620569
47,2.738856806
48,2.669963535
49,2.837294682
50,3.695354185
51,3.279413519
52,3.159535261
53,2.963899991
54,3.604757043
55,3.180149859
56,4.127873212
57,2.786802842
58,3.490255608
59,4.116426238
60,4.104270196
61,3.289678692
62,3.701339227
63,3.036231213
64,3.817657935
65,4.202165715
66,3.383146331
67,4.319563855
68,2.081407765
69,3.1487334
70,2.47679855
71,3.627810049
72,2.947068396
73,3.985147635
74,2.715458433
75,3.80833359
76,3.419291484
77,3.465839697
78,3.863931172
79,2.497040867
80,3.392541446
81,3.404935739
82,4.324556783
83,3.766960123
84,4.085386582
85,3.692639288
86,2.678531039
87,3.72367735
88,3.604040151
89,4.511644195
90,4.302210257
91,4.437958446
92,3.012437005
93,2.986512941
94,3.70610542
95,3.394285183
96,3.952258259
97,3.508779921
98,2.751046992
99,3.867376849
100,3.7687968
101,2.99536361
102,3.922914181
103,3.747184952
104,3.31930225
105,3.454682517
106,3.733570119
107,3.369292073
108,3.875662081
109,2.909680606
110,3.650840904
111,3.055528028
112,3.801071553
113,1.914456046
114,4.108445738
115,2.998799123
116,4.133978641
117,3.588998026
118,3.713146369
119,3.791782823
120,2.885005949
121,3.152852547
122,3.932331853
123,4.61008479
124,3.963415449
125,4.011297149
126,3.547220217
127,3.63584829
128,3.647118229
129,3.608687351
130,3.363981763
131,3.251543668
132,3.708491264
133,3.181719644
134,2.192152154
135,2.99224785
136,2.945787685
137,3.223967172
138,2.809157023
139,3.707272025
140,3.205537007
141,2.641070461
142,3.202769102
143,3.340035238
144,3.212859171
145,2.893463447
146,3.453691623
147,3.027789302
148,4.621634451
149,3.20301695
150,4.02390102
151,3.432947884
152,4.507936166
153,3.704251736
154,3.638877443
155,3.607530782
156,4.018494738
157,2.856535839
158,2.742265108
159,4.129310443
160,3.449037185
161,3.278832676
162,3.785568225
163,2.869909793
164,4.186955922
165,3.73291935
166,3.67113319
167,3.597370838
168,3.446505221
169,2.770111087
170,3.760692752
171,2.957935986
172,3.359422348
173,3.222993078
174,3.870766541
175,3.159927847
176,3.75278866
177,3.847922499
178,3.988966284
179,2.932338462
180,2.573512241
181,3.25547717
182,3.296215036
183,3.025777605
184,3.811771338
185,3.809742534
186,4.024987712
187,3.323105519
188,3.492940214
189,2.778490616
190,3.752705421
191,3.830943645
192,3.863841738
193,3.065571316
194,3.33606804
195,3.070693698
196,2.964691838
197,4.056806983
198,3.654462358
199,3.065292564
200,2.891008454
201,3.407944866
202,3.208272914
203,3.41148148
204,3.8016418
205,3.783743905
206,3.22136914
207,3.318842599
208,4.01070073
209,4.333698044
210,3.991727791
211,3.415901957
212,4.031984819
213,3.471685538
214,3.199004855
215,3.437642769
216,2.557343905
217,3.84964158
218,3.202173706
219,2.908400825
220,3.423127569
221,4.094298994
222,4.078320036
223,3.382144876
224,3.99109287
225,4.012059161
226,3.401180455
227,3.835140555
228,2.854339164
229,3.97064508
230,3.609838784
231,3.21361933
232,3.176501124
233,3.787428746
234,2.417070937
235,4.324617626
236,3.81336629
237,2.414024853
238,3.102826235
239,4.057966566
240,3.209476731
241,3.534401254
242,3.014177444
243,4.290639055
244,4.238380005
245,2.938450901
246,2.203374969
247,3.966282689
248,3.331462273
249,3.824627493
250,4.110086795
251,2.917094851
252,3.382618506
253,3.263532591
254,3.354411024
255,3.14150156
256,2.977858012
257,3.490422824
258,3.463277528
259,3.546016893
260,2.958531897
261,3.28186071
262,2.976776588
263,3.229063501
264,3.70537778
265,2.901652238
266,3.20236393
267,3.112108242
268,3.297648165
269,3.149532759
270,3.565524226
271,3.382403352
272,3.92384112
273,3.564404646
274,3.714120946
275,4.14618947
276,3.065621633
277,3.611892033
278,4.106049068
279,2.405686248
280,3.250165524
281,3.694942691
282,3.326997943
283,2.758520138
284,3.894069648
285,3.160458464
286,2.383195801
287,3.559732547
288,3.348745613
289,3.406972347
290,3.340199031
291,3.777356625
292,3.534091727
293,2.972490551
294,2.942861801
295,3.331134369
296,4.037190856
297,2.996421819
298,3.97598546
299,3.991670488
300,4.285604642
301,2.345350489
302,2.892319465
303,4.00819247
304,3.465385684
305,3.312057277
306,4.298004954
307,2.891940336
308,3.327088641
309,2.614697564
310,2.619513631
311,3.518153626
312,3.351525275
313,4.039388834
314,3.405589401
315,3.047931627
316,3.350272726
317,4.380697249
318,3.115595748
319,3.400694628
320,3.763318226
321,4.578138693
322,3.961966038
323,3.412755063
324,4.462655702
325,3.453054153
326,3.022472063
327,4.082429984
328,3.212142875
329,4.10627252
330,3.93133148
331,2.511108487
332,3.588832825
333,3.514330778
334,3.188042272
335,4.284822279
336,3.513414637
337,3.057032717
338,3.394388885
339,2.861849393
340,4.067223983
341,3.673229434
342,3.82587561
343,3.53924398
344,3.68737013
345,3.06098062
346,3.48147866
347,3.948466805
348,4.122848637
349,3.865159397
350,3.94595832
351,2.704652401
352,3.668412634
353,3.375324384
354,2.956518958
355,2.642353588
356,3.148825755
357,3.294684508
358,2.930673207
359,2.623087323
360,3.394711995
361,3.650858252
362,3.601112402
363,3.259333699
364,4.1475442
365,2.533125075
366,3.677367308
367,3.168348468
368,4.146902574
369,3.697203133
370,4.081180513
371,3.318697085
372,3.805292538
373,3.767647523
374,3.43066534
375,3.455748755
376,4.186149639
377,3.281881143
378,3.739794121
379,2.992988699
380,3.315620798
381,2.798815395
382,4.637062959
383,2.931366428
384,4.075030392
385,4.009436511
386,3.179977731
387,3.675177216
388,4.246729214
389,3.115299078
390,3.382118593
391,2.994563765
392,3.130090443
393,3.804035476
394,3.565614534
395,2.564495522
396,3.520411678
397,4.05280641
398,2.897023248
399,3.994225654
400,3.595152143
401,3.811131537
402,4.085390801
403,2.837840733
404,2.651445018
405,3.717917843
406,3.343110617
407,2.438093696
408,2.766584606
409,3.2061147
410,2.874201295
411,2.602005872
412,2.795270602
413,3.818510068
414,2.650556553
415,4.10746788
416,2.831696209
417,3.913471849
418,3.671215254
419,3.761833046
420,3.596150676
421,3.936502396
422,3.521004039
423,3.651794334
424,3.726102294
425,2.890300799
426,2.384871068
427,3.416095377
428,3.148130044
429,3.402841308
430,4.123324167
431,4.078580806
432,3.678410239
433,3.529323495
434,3.693574612
435,3.643197718
436,4.653874938
437,3.492493992
438,2.883339085
439,3.546710489
440,3.95210762
441,3.270468595
442,2.576950566
443,3.948640992
444,3.34501849
445,3.42816764
446,4.535691675
447,2.840423921
448,3.47767104
449,3.92560449
450,3.544883402
451,4.215881827
452,3.259229761
453,2.36620005
454,3.995952443
455,3.315936833
456,2.915367843
457,3.505658002
458,3.648557731
459,3.551917803
460,3.529074222
461,4.115657145
462,2.935878331
463,3.571057093
464,2.618669136
465,2.700181399
466,3.550786111
467,3.750168669
468,3.311720178
469,2.91723863
470,4.186684054
471,4.127155854
472,3.313206012
473,3.666179362
474,3.208005023
475,4.118013187
476,3.73357542
477,3.902888562
478,3.669412652
479,2.9234058
480,3.89142392
481,3.49223745
482,3.883420687
483,3.7152128
484,3.184453277
485,3.845452997
486,3.171187885
487,3.768185008
488,4.032370924
489,3.35199499
490,3.541939365
491,2.917199858
492,3.354512539
493,4.454420615
494,3.716705887
495,3.592976432
496,3.462303685
497,3.014400721
498,3.679242695
499,3.314998984
500,2.901246177
501,3.262607875
502,3.15559845
503,3.224250058
504,2.924586777
505,3.916653138
506,3.920661038
507,3.466986357
508,3.97811705
509,2.900092427
510,4.198432985
511,3.286560079
512,4.045934099
513,3.413752062
514,2.890333637
515,3.463211588
516,3.160502696
517,3.954524368
518,2.975837116
519,3.786400983
520,3.457206046
521,3.552180408
522,3.801523544
523,3.65068529
524,3.809070555
525,3.439750936
526,3.414904851
527,3.702824861
528,3.691676533
529,2.572935543
530,3.352166768
531,3.155420101
532,3.896510623
533,3.253750643
534,4.311436041
535,4.22036849
536,3.436849702
537,3.245561846
538,3.871555757
539,2.491817081
540,3.542765546
541,3.961879867
542,3.656652828
543,3.303346888
544,4.093355693
545,3.205438402
546,3.86829606
547,3.730197861
548,3.572903484
549,3.378638405
550,2.689464956
551,3.315876707
552,4.020526061
553,3.528380614
554,3.024167599
555,3.511438226
556,3.045702173
557,4.087729507
558,3.738641227
559,3.542591433
560,3.326439254
561,3.517935577
562,3.382894835
563,3.816374315
564,3.370925384
565,3.861797278
566,3.719638338
567,3.609845034
568,3.267390694
