dataID,rating
0.0,0.9840902763862811
1.0,1.1723265901051756
2.0,1.474298965790417
3.0,1.303098229768597
4.0,0.7534859867786966
5.0,1.6635618136376926
6.0,1.8057173000645088
7.0,0.873163864546858
8.0,1.9675049303382184
9.0,1.2878071492662693
10.0,0.8904727846310287
11.0,1.5315725274806669
12.0,1.2526131474626239
13.0,1.4801990731986348
14.0,1.5560741261322288
15.0,1.0493148162307853
16.0,0.8192814475171613
17.0,1.5238377725912564
18.0,1.5648136047373005
19.0,1.312102906974007
20.0,0.7192778397295239
21.0,1.661472427988327
22.0,1.0596635179803922
23.0,1.634714238579482
24.0,1.3604946787343424
25.0,1.0826628372487235
26.0,0.5425063925210397
27.0,2.553204026531004
28.0,1.0594754970629916
29.0,1.274228751564232
30.0,1.4645487092836817
31.0,1.0500023864089028
32.0,1.4421856313977033
33.0,0.5187061808320705
34.0,1.4805677103365444
35.0,1.1753623068065526
36.0,1.3552013799463487
37.0,1.1703255670567985
38.0,2.4465962460963264
39.0,0.48381861109645063
40.0,1.5598913189806713
41.0,0.7268605680488084
42.0,1.2837479013732935
43.0,1.3154279529084567
44.0,1.0799287130683906
45.0,1.7480399090911898
46.0,2.024804641781372
47.0,1.2577566450578082
48.0,0.7547863202034727
49.0,0.7175433544641583
50.0,1.2466056025183188
51.0,1.0589574003901618
52.0,2.012659123367779
53.0,1.1090284961386718
54.0,1.533516566029126
55.0,0.8186329839201579
56.0,0.8853432579534495
57.0,0.5526949176112554
58.0,1.5487477021984786
59.0,1.3404316344055285
60.0,0.5633918678682309
61.0,2.0998713451739004
62.0,1.688573784675009
63.0,2.6751849460896193
64.0,1.0876900200057507
65.0,1.3260661649307504
66.0,1.4158492994521197
67.0,1.4414558253805443
68.0,1.0930627353515763
69.0,1.3443447094661711
70.0,1.1303881395660238
71.0,1.008693698714532
72.0,1.5655437952176632
73.0,1.0261593877380333
74.0,2.043966435331971
75.0,1.2020373363455357
76.0,1.6937828358104412
77.0,2.048251389481335
78.0,1.5592488266542326
79.0,1.4196947542322318
80.0,1.8870537410619959
81.0,0.923409119006246
82.0,1.4115782907609178
83.0,2.0207818193147626
84.0,1.7219008613690285
85.0,1.5298463189700546
86.0,1.8494280855012006
87.0,1.2207852044937093
88.0,1.917836261031497
89.0,0.5319248328562709
90.0,0.9460805685172333
91.0,0.7408664004306401
92.0,0.6350354305633543
93.0,1.1456424388108424
94.0,0.8195761961952273
95.0,0.9975008079763596
96.0,1.5756547585426424
97.0,0.7234604729102263
98.0,1.395695179299305
99.0,1.2520329918172801
100.0,0.7221526166268019
101.0,1.0894040204444755
102.0,1.3075859567900658
103.0,0.956408837889327
104.0,2.076052713632403
105.0,1.392475141486176
106.0,1.2777733246473648
107.0,1.265792637003373
108.0,0.6831819470266578
109.0,1.4100269832470411
110.0,2.266399168544255
111.0,1.4593007916824738
112.0,1.1493306067461417
113.0,1.0748150606023978
114.0,0.8960650193565269
115.0,0.8860019317090989
116.0,1.156608216094264
117.0,1.836557350287923
118.0,1.3368550408779183
119.0,1.3359974861747683
120.0,1.2300146734365158
121.0,1.123120263045819
122.0,2.0513539409171893
123.0,1.1060121468738406
124.0,0.7501110997593611
125.0,1.1987674116130984
126.0,1.0694098576690576
127.0,0.9961463717572274
128.0,1.1743897461079733
129.0,1.0741925594890445
130.0,0.38973559724268314
131.0,0.8063559761863558
132.0,1.0840502006061565
133.0,0.6763410417561772
134.0,1.7498390440815321
135.0,0.9521070560738578
136.0,1.1380111838305753
137.0,1.3579551053426266
138.0,0.9999858707561132
139.0,1.021283953868033
140.0,1.233222549887371
141.0,2.24837785032183
142.0,1.1127329947737559
143.0,0.7615505057417699
144.0,1.0510506288111165
145.0,1.5536879918877886
146.0,1.8374036176569024
147.0,1.668199224686984
148.0,1.7480024910324636
149.0,1.3124896851444374
150.0,1.3641643689081955
151.0,1.4230567416387425
152.0,1.6676890379259854
153.0,0.8964947526783195
154.0,2.0296867891119854
155.0,0.5145299179585112
156.0,1.345716482954801
157.0,1.066208498578553
158.0,1.514508434999324
159.0,1.713521587205491
160.0,0.9984121657614042
161.0,0.8725102257927617
162.0,1.3186039234775422
163.0,1.3352271702391494
164.0,1.2603446126695605
165.0,0.8300597317200097
166.0,1.5520482847054125
167.0,0.8598975722282612
168.0,0.9408483061831732
169.0,0.5559683246877556
170.0,0.8807152180676951
171.0,1.3039213107168113
172.0,1.8540321944916283
173.0,1.3129577718313776
174.0,1.3312128535454484
175.0,1.6855579013049447
176.0,1.002969082105155
177.0,0.6608311666544784
178.0,1.615016141290328
179.0,1.0939098462153918
180.0,1.2414483781665846
181.0,1.9039634009765811
182.0,1.2015213488785064
183.0,1.2723233161769223
184.0,0.6247587509236284
185.0,1.573289711287305
186.0,1.1972979956656913
187.0,1.2715254363340347
188.0,1.4429872345679273
189.0,1.5016660217920064
190.0,1.1363477541151836
191.0,1.6000760705856059
192.0,0.9645851028930202
193.0,1.2239800216401469
194.0,1.1505230429532842
195.0,1.425719498694319
196.0,1.5290416212511464
197.0,1.723480625930864
198.0,1.35833823238177
199.0,1.1444263996948913
200.0,0.9050646878372628
201.0,1.4472336811122488
202.0,0.5919055291850297
203.0,1.1923356115734558
204.0,1.0324791484954323
205.0,1.538323697123351
206.0,1.3472748437551365
207.0,1.6654826007487658
208.0,1.246578503408925
209.0,0.5198249596044685
210.0,1.3949378982011464
211.0,1.592898641679135
212.0,1.4397009000955407
213.0,2.0896756977220945
214.0,1.1191810618783031
215.0,0.8036204472438662
216.0,1.5550792479439446
217.0,0.7251455036536404
218.0,1.6250889561237067
219.0,1.636957853204822
220.0,1.5618630513053549
221.0,1.0612336857460094
222.0,2.426620485301063
223.0,1.6034186567430948
224.0,1.9171512218647628
225.0,1.8839260965981885
226.0,1.3734055166941375
227.0,1.41814070640137
228.0,1.6847804817403151
229.0,1.2723420221777317
230.0,0.8868407130504401
231.0,1.0743882961476132
232.0,2.1023149843209774
233.0,0.7587963310894003
234.0,0.8373719482641115
235.0,1.4561814064445913
236.0,1.0578323565858843
237.0,1.333926554129464
238.0,1.1036018941006287
239.0,1.2265101354940668
240.0,1.455608475154323
241.0,1.1008751316286198
242.0,1.6733437754250948
243.0,1.2229267737824252
244.0,2.296415547320731
245.0,1.2576563175495623
246.0,1.29634558068041
247.0,1.9125256836643656
248.0,1.3775659929343282
249.0,1.174140748537406
250.0,1.1122522389784106
251.0,1.4012800493767592
252.0,0.7745848606989983
253.0,1.6172879119055457
254.0,1.6994607017606314
255.0,1.0743413575695957
256.0,1.3744019589288043
257.0,0.9431618969297966
258.0,0.9462294980520783
259.0,2.182226089601579
260.0,1.7676912740739024
261.0,1.0507718477379298
262.0,1.768504221288886
263.0,1.4977297306348103
264.0,1.8642893192609085
265.0,1.028523811931057
266.0,1.173398374517337
267.0,1.572427690610252
268.0,0.6949372493234068
269.0,1.3632686836676668
270.0,1.9431746073789
271.0,1.2519686526229818
272.0,1.3789463425432833
273.0,1.7417892121844267
274.0,0.7935373415454163
275.0,0.7090455514776277
276.0,1.3828274321622462
277.0,1.0618901247006218
278.0,1.5959201013632556
279.0,1.323031710437172
280.0,0.713445962386842
281.0,1.1265100236841594
282.0,0.7411385073153655
283.0,1.278864347213973
284.0,0.7935084596061581
285.0,0.7927728387494084
286.0,0.9164081092788048
287.0,0.9337234343479235
288.0,1.5355693269269801
289.0,0.8815208182383734
290.0,1.1931367656311536
291.0,1.473775401225107
292.0,1.2502304072035961
293.0,0.9632644684442604
294.0,1.1536045527303198
295.0,0.4604061133228613
296.0,0.871080661174609
297.0,0.8998040046136515
298.0,1.0242905116942913
299.0,0.7758749181498857
300.0,1.33162461646171
301.0,1.8616495235916044
302.0,1.0827667929849647
303.0,1.820418929543781
304.0,1.3859138034214824
305.0,0.5108138241855854
306.0,0.9517640089260855
307.0,2.0579579635221723
308.0,1.116739439563467
309.0,1.1278047421512694
310.0,0.45234276346876423
311.0,1.2355570440259316
312.0,1.3502553527560828
313.0,1.4718068198159562
314.0,1.1314451229720073
315.0,0.9409687586999435
316.0,1.1883304019960104
317.0,0.9014966694300952
318.0,1.6659685306774101
