dataID,rating
0.0,2.1467916240187654
1.0,4.198166118260207
2.0,3.1274759300258275
3.0,2.948097467373193
4.0,3.6344603620112563
5.0,4.973599177517277
6.0,3.9588020777910167
7.0,3.5533924298006188
8.0,4.054120357941024
9.0,1.9438240877513113
10.0,1.4771350898643487
11.0,4.059029636475637
12.0,3.6315168505542887
13.0,3.328458155277532
14.0,3.956150949992809
15.0,3.062778033566041
16.0,4.302748065318025
17.0,3.9753654590680876
18.0,3.802708562764055
19.0,3.612740825154172
20.0,3.6831679016246333
21.0,3.432675318847916
22.0,2.7516162600270673
23.0,3.053226792594852
24.0,4.1129164491156285
25.0,3.0895146811758205
26.0,4.311013912531081
27.0,3.69526943622388
28.0,3.2767052909201984
29.0,4.49484871305943
30.0,3.501957760876508
31.0,3.9264094175659587
32.0,4.0226990328158685
33.0,2.4252037022302506
34.0,2.3804483060419073
35.0,4.777432656558763
36.0,4.7165933549812165
37.0,3.2294366860512005
38.0,3.19880352498604
39.0,3.6046090482186757
40.0,4.248949927857629
41.0,2.715087676169458
42.0,3.3976102245161472
43.0,3.2849599874845645
44.0,2.910750785167458
45.0,3.6908935513672274
46.0,3.884406362244901
47.0,2.787619352467842
48.0,2.220620604745397
49.0,3.0349098479279006
50.0,4.076279661889385
51.0,3.073722335157554
52.0,3.3669010051390713
53.0,2.915993550953139
54.0,3.646380601715395
55.0,3.6677723536656415
56.0,4.189786687636441
57.0,2.302260023482476
58.0,4.008805231350146
59.0,3.9064295970213405
60.0,4.3280412911702815
61.0,3.764043854089464
62.0,3.8672417008829774
63.0,2.6759169647207637
64.0,4.166331510655662
65.0,4.8532709779853045
66.0,3.6620124585885203
67.0,4.30151787497801
68.0,1.1156004987571122
69.0,3.3123840700107317
70.0,2.3790582837468506
71.0,3.395246732912254
72.0,2.551980564271027
73.0,4.035454204916943
74.0,2.5364060544299445
75.0,3.9437759657570033
76.0,3.267148459508577
77.0,3.721365506897933
78.0,3.9691428868144287
79.0,2.1297116697935414
80.0,3.256304919100232
81.0,3.334519397800131
82.0,4.81824766891408
83.0,3.794201973488025
84.0,3.617529740125146
85.0,3.982742826113981
86.0,2.118956950538777
87.0,3.526224688083921
88.0,3.330143254562902
89.0,4.464312733961421
90.0,4.545140210339392
91.0,4.784564622216432
92.0,3.229786314585383
93.0,2.629334092431555
94.0,3.849275756948659
95.0,3.339257903755032
96.0,4.205772786803086
97.0,4.061735735597039
98.0,2.5471694875581576
99.0,3.9432602868738935
100.0,4.448871382561252
101.0,2.747335049756966
102.0,2.8271754810058223
103.0,4.172675045427247
104.0,3.689563293848454
105.0,3.3868946235369264
106.0,3.88621873419654
107.0,3.5527050288697852
108.0,3.8566325111124424
109.0,3.082657479284609
110.0,3.905117782803071
111.0,2.686936876129089
112.0,4.057317831532181
113.0,2.0711566817950393
114.0,4.734413183838277
115.0,2.931586123652575
116.0,4.5805462044977565
117.0,3.610174899111247
118.0,3.7265725525975495
119.0,3.2246913673634605
120.0,3.3139691044145967
121.0,3.3053973532434977
122.0,3.994396392552595
123.0,4.3342937802052575
124.0,3.9715538952269123
125.0,3.83843363745449
126.0,3.2939962606617206
127.0,4.070387197810351
128.0,4.034754388928704
129.0,4.254006663496348
130.0,3.3893201320411137
131.0,3.0678482386566452
132.0,3.5688116103736856
133.0,3.728589919156067
134.0,2.063509963170175
135.0,2.849205969790161
136.0,2.6955465029622276
137.0,3.3645082742521693
138.0,2.679563695491773
139.0,4.013520745582653
140.0,3.061297080699537
141.0,2.5877340518903598
142.0,3.184560864517869
143.0,3.4859405260687097
144.0,2.4252198444987045
145.0,3.1477816811727344
146.0,3.4920334096634456
147.0,2.4029975994712967
148.0,4.648457459844182
149.0,3.172415446027382
150.0,3.326549023828153
151.0,3.66892920580115
152.0,4.2980815033879916
153.0,3.3746924433150713
154.0,3.9872118563207395
155.0,3.391661035106272
156.0,4.260808615110313
157.0,2.7720273176189028
158.0,2.8305158592519084
159.0,4.642450545606851
160.0,2.933738768567952
161.0,3.4166333985788326
162.0,3.594447936661983
163.0,2.958097752310962
164.0,4.171951640389703
165.0,3.7511954365463027
166.0,3.8517866981972495
167.0,3.95007439108112
168.0,3.4744659636048842
169.0,2.64216421561509
170.0,4.090335647773932
171.0,2.824419452592171
172.0,3.4445016555608343
173.0,3.1647965849695523
174.0,4.419683242604414
175.0,3.483073235842374
176.0,4.17359494272947
177.0,3.7222101382535144
178.0,4.07418640137207
179.0,2.7632303463994217
180.0,2.177308862972439
181.0,3.554502180992316
182.0,3.2258359599995896
183.0,2.920306088869211
184.0,3.9992824656874633
185.0,3.2992537857468016
186.0,3.8139530440134215
187.0,3.5579495118725974
188.0,3.9264575818886662
189.0,2.3896157740967308
190.0,3.5200531959355703
191.0,0.0
192.0,3.89587840749054
193.0,2.998634689289656
194.0,3.4543336486753886
195.0,3.0651374483760465
196.0,2.783665433981982
197.0,4.452135388137385
198.0,3.2731803215265054
199.0,3.029853289082517
200.0,2.5649607626733837
201.0,3.558119262861837
202.0,3.125922824834476
203.0,3.2439009114867123
204.0,3.829104616368635
205.0,3.8468615668266497
206.0,3.145197825974934
207.0,3.685152425494223
208.0,4.460085160700125
209.0,4.928447158420655
210.0,4.14430284392655
211.0,3.6852696059866155
212.0,3.5830155906746826
213.0,3.8811699732464415
214.0,3.2490859497802713
215.0,3.6336562244533703
216.0,3.028472065470449
217.0,4.349108474075901
218.0,3.5963565992061515
219.0,3.0447036286776012
220.0,3.2973124017288886
221.0,4.615458061210197
222.0,4.627834139334517
223.0,2.819297436058546
224.0,4.203748411723876
225.0,3.792741861162817
226.0,3.4420641146777835
227.0,3.9388673242187133
228.0,2.9071087102195894
229.0,4.363947943072916
230.0,3.660438981551338
231.0,2.8612559512797078
232.0,3.0795298633913744
233.0,3.805810246888456
234.0,2.371711345474415
235.0,4.955132223494454
236.0,3.9512544975251633
237.0,2.339356023687032
238.0,2.6496438992791043
239.0,4.2368118878058825
240.0,2.7997019889108787
241.0,3.593603054359154
242.0,3.032170833101038
243.0,4.644707141880097
244.0,3.793121079610238
245.0,3.126199718460972
246.0,2.2798844480774454
247.0,3.4553004211976974
248.0,3.5915733254660926
249.0,3.8344611338745285
250.0,4.274280166055212
251.0,2.728383181775676
252.0,3.5893907819341404
253.0,3.2357170047065895
254.0,3.0022276595330144
255.0,3.376639457575529
256.0,2.8885561874469534
257.0,3.786141389157257
258.0,2.85435848349516
259.0,3.151321599538342
260.0,3.1321699699338827
261.0,3.4562485017474516
262.0,2.8229003080521444
263.0,3.3824989136544112
264.0,3.499013780944415
265.0,2.8926652684132645
266.0,3.0703278283868354
267.0,3.5436633500119017
268.0,3.2230279074211587
269.0,3.3187721309391693
270.0,3.767782142289481
271.0,3.3482805395365376
272.0,4.557293453494596
273.0,3.743662482270327
274.0,3.5771444636155136
275.0,4.498938876398794
276.0,3.1037277429677275
277.0,4.077050278752075
278.0,4.156879406044038
279.0,2.4410615867416676
280.0,3.6072393969919614
281.0,3.60461253931933
282.0,3.3276209822754796
283.0,2.5154126907144096
284.0,3.5225711886354807
285.0,3.2593735849401835
286.0,2.3264994386625237
287.0,3.968309774767408
288.0,3.4482808144866377
289.0,3.411056214835537
290.0,3.369580346699902
291.0,3.809310776258522
292.0,4.026058855365304
293.0,2.7067181968344167
294.0,2.8954270351212945
295.0,3.2151700379729853
296.0,3.7758747115941564
297.0,3.156620043205739
298.0,4.036518862958992
299.0,3.7272379101639754
300.0,4.525112679617956
301.0,2.1187257088923532
302.0,3.2658098746485322
303.0,3.9516668939397626
304.0,3.8475831257777964
305.0,3.0331214512502265
306.0,4.632059306698922
307.0,2.4257767055477384
308.0,3.223381537381404
309.0,2.089755581545309
310.0,2.450621378433759
311.0,3.5606325576618683
312.0,3.6623652730853262
313.0,3.780483186269856
314.0,3.3858311585624667
315.0,3.505088156217134
316.0,3.5158391808000222
317.0,4.961618328958602
318.0,3.3859751556169813
319.0,3.7525257608491893
320.0,3.856889003593287
321.0,5.080581534463308
322.0,4.296452843901254
323.0,3.4332407848820523
324.0,4.5847728734852575
325.0,3.3480249379110627
326.0,2.6676817571603335
327.0,4.176559071283632
328.0,3.0550057939704027
329.0,4.338692023664956
330.0,4.0162738545786585
331.0,2.3331571341084447
332.0,3.638690059741192
333.0,3.5877939491889634
334.0,3.233855087979291
335.0,4.68446256517196
336.0,3.7454027053003545
337.0,2.8714892301183212
338.0,3.2355275728767356
339.0,2.795378879213868
340.0,4.433900718607936
341.0,3.5307003241649206
342.0,3.6857077841085095
343.0,4.023160618348471
344.0,3.815925486686852
345.0,3.390858602791043
346.0,3.7349177403419804
347.0,4.20810229705237
348.0,3.948344549242759
349.0,3.745571408006323
350.0,4.315438164950443
351.0,2.4931177192847387
352.0,3.931268653857889
353.0,3.305635698488275
354.0,2.8658695353777195
355.0,2.4126101241957967
356.0,2.8000224456625986
357.0,3.411628202746667
358.0,3.316402961418051
359.0,2.422487533652188
360.0,3.5278657817891994
361.0,2.958915135232941
362.0,3.631555528834949
363.0,3.292926421325736
364.0,4.188305361021977
365.0,2.3169992712280485
366.0,3.450273392009562
367.0,3.5341315510506783
368.0,4.555451372366182
369.0,3.7724981600649805
370.0,4.764403858318884
371.0,3.375155670311585
372.0,3.7762623308985566
373.0,3.9013145828287565
374.0,3.6309069322630285
375.0,3.889317748465905
376.0,4.723849185065056
377.0,3.355732689492953
378.0,4.172932182983261
379.0,2.755247595731582
380.0,3.288038222614374
381.0,2.808463603156182
382.0,5.100786831479976
383.0,3.0574820170660257
384.0,4.37750043284019
385.0,4.160112641164213
386.0,2.8014315560257743
387.0,3.1915416916986183
388.0,4.292775456800755
389.0,3.4767571877544126
390.0,3.575225792296889
391.0,2.542920680604682
392.0,3.1212218261600984
393.0,3.8772680772864385
394.0,3.853753676002132
395.0,2.4943230287830493
396.0,3.278079963069998
397.0,3.6894542084879465
398.0,2.7803321529631084
399.0,4.328558198630044
400.0,3.2967970930854342
401.0,3.486467241508917
402.0,4.300890709429413
403.0,2.706196639101312
404.0,2.664422786422929
405.0,3.5829579266033282
406.0,3.59357722947565
407.0,2.1968038247566626
408.0,2.6741624929148715
409.0,3.647592344742151
410.0,2.977330990905058
411.0,2.566553037573169
412.0,2.861021939264018
413.0,3.6868422843761497
414.0,2.687796889659129
415.0,4.483963444206088
416.0,2.808128342988927
417.0,4.104060452400113
418.0,4.141825815679806
419.0,3.4515514671953076
420.0,3.5142396227563175
421.0,4.289828022961664
422.0,3.618227404788667
423.0,3.6779241704572336
424.0,4.134948004404615
425.0,3.1270377096652004
426.0,2.0955322214957595
427.0,3.538040672503334
428.0,3.2189671200861194
429.0,3.250210032906949
430.0,4.164088727325067
431.0,4.227724920754822
432.0,3.735904827626927
433.0,3.612971441861078
434.0,2.9297270926869277
435.0,4.259668135990503
436.0,5.208950431027779
437.0,3.355494767942154
438.0,3.063049901127736
439.0,3.4103651468966056
440.0,4.43715694977127
441.0,3.3984209772228726
442.0,2.469673406298422
443.0,4.328244060704726
444.0,3.1087887444881743
445.0,3.4087039363920666
446.0,4.743614368722801
447.0,2.505855924288404
448.0,3.704312110578863
449.0,4.044781650845337
450.0,3.74890991560435
451.0,4.076089785911748
452.0,3.27667311703676
453.0,2.7738817442065686
454.0,3.9011076070509327
455.0,3.147582490827133
456.0,3.4996241344652748
457.0,3.622058611790677
458.0,3.908454474942314
459.0,3.742389497246304
460.0,3.3437948376580007
461.0,3.6374136222028497
462.0,2.6707320688392597
463.0,3.7671248303582323
464.0,2.5977617895708636
465.0,2.7443292350570734
466.0,3.7294437556755384
467.0,4.020106151867779
468.0,3.4196187851685735
469.0,3.0601473721490966
470.0,3.0135087960697473
471.0,4.116137954591327
472.0,3.575016550542726
473.0,3.834584645989442
474.0,3.769952790067441
475.0,4.796250777714184
476.0,4.15668386988122
477.0,4.0637151654626535
478.0,3.0456134588234884
479.0,2.744336637355755
480.0,3.9484489591098875
481.0,3.6211309873737867
482.0,3.754439559640895
483.0,3.654508041098459
484.0,3.2788590936945017
485.0,4.336555572616678
486.0,3.1967002355063254
487.0,4.1698467798784
488.0,4.4177966639528465
489.0,3.580721893231575
490.0,2.7633085714419123
491.0,2.965582785130238
492.0,3.8826610279259888
493.0,4.658290192401615
494.0,3.9624534852430298
495.0,3.8521854830321183
496.0,3.4569164210275796
497.0,3.3908490492005345
498.0,3.963290560370048
499.0,3.4293973488660474
500.0,3.256641967438004
501.0,2.9238860437107967
502.0,3.1467326160959552
503.0,3.3552601875765213
504.0,2.6172113633347864
505.0,3.8743507800760284
506.0,4.03441412105413
507.0,3.3622176237531334
508.0,4.226629255008864
509.0,3.372514707856694
510.0,4.320876624183781
511.0,2.916774667885628
512.0,4.452384805753179
513.0,3.4099485294511656
514.0,2.766643804909797
515.0,3.3385527578035874
516.0,2.710495230034797
517.0,3.956365174796683
518.0,3.001416825182229
519.0,4.348417529637122
520.0,3.013512037342228
521.0,3.6474361479314563
522.0,3.73598832009166
523.0,3.644028277453736
524.0,3.6131268394201745
525.0,3.3529217251498853
526.0,3.438088270929529
527.0,3.7374003970350675
528.0,3.5275250126981987
529.0,2.4405618357719594
530.0,3.0592111398665067
531.0,3.0559066072833514
532.0,4.018371342245142
533.0,3.489769135414382
534.0,4.754496514465631
535.0,3.669431346170954
536.0,4.0355263683725395
537.0,3.853553938754318
538.0,3.969643294907513
539.0,2.405196796926675
540.0,3.3802904041704327
541.0,4.347516885094708
542.0,3.6565671771611488
543.0,3.465131090743789
544.0,4.4473589464421375
545.0,3.318775277500155
546.0,3.7542765518496246
547.0,3.9782751960411273
548.0,3.7479711413990753
549.0,3.576230228324061
550.0,2.6243439524575276
551.0,3.015694998006252
552.0,4.4040224223573565
553.0,3.7048876469867715
554.0,3.3022167173102317
555.0,3.871723868134385
556.0,2.9837354667017655
557.0,3.6863109790305026
558.0,3.614396846589303
559.0,3.5142400130648443
560.0,3.517032347842473
561.0,3.2827964526768163
562.0,3.2329673600345767
563.0,4.0918410751094445
564.0,3.7053705317960275
565.0,4.54451918844927
566.0,4.067897131857849
567.0,3.851352750814399
568.0,3.395133499065538
569.0,4.322566850630248
570.0,3.231097420176428
571.0,4.083857078598425
572.0,3.941401160445131
573.0,3.307337943212478
574.0,3.5702975895621085
575.0,2.854051101650338
576.0,4.20996954634912
577.0,3.5591868203819272
578.0,3.0573012262014942
579.0,3.4067989811528503
580.0,3.590006848793513
581.0,3.8496986303754994
582.0,4.199004335609442
583.0,3.1717371247397708
584.0,3.8331638036741182
585.0,4.411996087253069
586.0,4.019151988274534
587.0,4.377953192889393
588.0,4.394590639030391
589.0,2.382370194113421
590.0,3.8772799210003357
591.0,4.922546109782362
592.0,3.899667145660154
593.0,4.793896455100204
594.0,3.7619801367974053
595.0,3.6366360157479516
596.0,3.122971525102292
597.0,3.9271157792970826
598.0,3.438436672679895
599.0,3.8078554457284377
600.0,3.9305165340191706
601.0,3.682905106652146
602.0,4.125978484518325
603.0,3.0375768199102566
604.0,4.067299492369037
605.0,4.5583909608566175
606.0,3.835160420065037
607.0,3.268901872745668
608.0,2.381813371348896
609.0,4.633079335344395
610.0,1.9998874092233243
611.0,4.500155861030569
612.0,3.6545520536642657
613.0,2.226073033728951
614.0,3.2533660979595416
615.0,3.6028073166711856
616.0,3.2830564941046583
617.0,3.4367107828194277
618.0,3.6766551974168618
619.0,4.058142249956257
620.0,3.6342002678033802
621.0,3.2338830562121723
622.0,3.5716343375771413
623.0,3.0192007114898254
624.0,2.2228745039478017
625.0,3.654862915667038
626.0,3.9480800993808303
627.0,3.271495410343388
628.0,2.173924703059003
629.0,3.897599111839897
630.0,3.623159994833317
631.0,3.5442381416320483
632.0,3.130988358116376
633.0,3.7416883162229686
634.0,3.1644622782698
635.0,2.8632196264189047
636.0,2.8673812404049457
637.0,3.892106985270785
638.0,2.4891197093101787
639.0,2.7077319332774845
640.0,2.882298982539163
641.0,3.7670528880454994
642.0,2.717179377953752
643.0,3.617142714783269
644.0,2.9736566103114668
645.0,3.7958095416806343
646.0,3.0914169845788493
647.0,3.7101141359094156
648.0,4.187762346795598
649.0,4.367828100643369
650.0,3.902900302773965
651.0,4.294785065554441
652.0,4.953987921029234
653.0,4.603876763708218
654.0,3.944785664386376
655.0,3.090119176315721
656.0,3.5476636746701957
657.0,3.2825489844422724
658.0,2.4870486771709555
659.0,3.0354633319586672
660.0,3.190650913763819
661.0,2.924635098829467
662.0,3.4094622836924335
663.0,2.6237947798203933
664.0,3.5934331784437052
665.0,3.888973483852943
666.0,4.195942128816486
667.0,3.479327054760452
668.0,3.4487538580705377
669.0,4.182441686876169
670.0,2.8768705483288555
671.0,3.113601912372115
672.0,2.9187237288070897
673.0,3.3848765984496634
674.0,3.2240691897357867
675.0,3.5118471935671183
676.0,2.6306123617985113
677.0,3.380575316302205
678.0,3.9746049595727917
679.0,4.090471779255367
680.0,3.6057595333426646
681.0,4.172218824450705
682.0,3.894006697932166
683.0,4.482017239980526
684.0,3.61390523450116
685.0,3.3959513622735753
686.0,3.7975469762711436
687.0,3.948844045068925
688.0,3.857412568535654
689.0,3.0007838138760965
690.0,3.054381579457068
691.0,3.4627398469103867
692.0,2.7597159380896708
693.0,3.468271443074906
694.0,2.5603370832226404
695.0,3.5880693655618066
