dataID,rating
0,2.189285016
1,4.147201665
2,3.12038369
3,2.982726411
4,3.607922998
5,4.775010457
6,3.902034057
7,3.409076875
8,4.129109699
9,1.891219803
10,1.523537551
11,3.986829102
12,3.506404296
13,3.065688443
14,3.687542224
15,2.914933892
16,4.113263661
17,4.114646912
18,3.981135621
19,3.521573616
20,3.590104294
21,3.366988814
22,4.00016063
23,3.097323441
24,4.080115578
25,2.879628227
26,4.498767551
27,3.66126018
28,3.223759814
29,4.471583233
30,3.423698297
31,4.073370244
32,3.957660296
33,2.379468249
34,2.285668728
35,4.581891757
36,4.679889611
37,3.031971803
38,3.180606966
39,3.63060589
40,4.272136414
41,2.619921575
42,3.263198044
43,3.374280368
44,2.950055242
45,3.755264686
46,3.768427846
47,2.795780485
48,2.336656475
49,2.926806384
50,4.064351729
51,2.996536984
52,3.208227101
53,3.108716566
54,3.656700615
55,3.553351562
56,4.250535838
57,2.246811829
58,4.082391619
59,3.928204751
60,4.627466977
61,4.307745137
62,3.734234532
63,2.685107222
64,4.065053937
65,4.775005517
66,3.615912793
67,4.263053108
68,1.161637229
69,3.452279211
70,2.30276103
71,3.643250679
72,2.457675281
73,4.011783007
74,2.559069212
75,3.927978981
76,3.687476706
77,3.6203538
78,3.953692386
79,2.006681068
80,3.542177462
81,3.290244223
82,4.777832137
83,3.863818228
84,3.674559779
85,3.997495176
86,2.299081391
87,3.553666458
88,3.297821252
89,4.530278972
90,4.40354623
91,4.770414653
92,3.381699411
93,2.852273063
94,3.853302193
95,3.217094072
96,4.1231184
97,3.924136601
98,2.65059745
99,3.942583072
100,4.379335464
101,2.654350445
102,2.84759755
103,4.059724109
104,3.514811367
105,3.296770074
106,3.767693405
107,3.827398826
108,3.845175652
109,2.914044138
110,3.974635686
111,3.482132745
112,4.091833294
113,2.037298409
114,4.659175886
115,2.720683371
116,4.290108577
117,3.813965116
118,3.932990898
119,3.662235758
120,3.186399999
121,3.183965022
122,3.84948458
123,4.829830183
124,3.876502079
125,3.958039038
126,3.336502003
127,4.04235917
128,3.973477326
129,4.149532953
130,3.732610376
131,2.863833274
132,3.587271545
133,3.667066344
134,2.260387608
135,2.798891805
136,2.827207151
137,3.182453726
138,2.598227633
139,3.934979186
140,3.262090476
141,2.574952054
142,3.072766914
143,3.311534491
144,1.941967207
145,3.079187837
146,3.52568896
147,2.619477256
148,4.659716204
149,3.354925353
150,3.320095591
151,3.72066074
152,4.442602711
153,3.430981282
154,3.902307944
155,3.352525057
156,4.161029041
157,2.71251228
158,2.801215938
159,4.575049616
160,3.507486068
161,3.278620085
162,3.611166687
163,3.038320211
164,4.290668917
165,3.633262515
166,3.615094345
167,4.013661968
168,3.490045773
