dataID,rating
0.0,2.102609640786383
1.0,4.056204842320362
2.0,3.161234206241904
3.0,2.8829631043215493
4.0,3.4858414622064355
5.0,4.6293037054472475
6.0,3.939264709160007
7.0,3.6517903468593254
8.0,4.161312858667815
9.0,2.0929541728225747
10.0,1.5642189405266356
11.0,3.9305866719541216
12.0,3.9295233249426844
13.0,3.3391775063581037
14.0,4.074667107777199
15.0,3.2544951828812465
16.0,4.274059503562004
17.0,3.8358080982974276
18.0,3.6635935616966315
19.0,3.4291470833926745
20.0,3.7753397319819397
21.0,3.490229819297196
22.0,2.5306957062970605
23.0,3.143861650180799
24.0,4.04533704614572
25.0,2.9206154213201603
26.0,4.050558531046006
27.0,3.7366958094383405
28.0,3.218491397907844
29.0,4.8925431632706164
30.0,3.6547695376817373
31.0,4.0896838187089655
32.0,3.9056737178087912
33.0,2.5597295434506457
34.0,2.3636562389264117
35.0,4.605355945731092
36.0,4.831423406857309
37.0,3.2548664166970376
38.0,3.1231577015649927
39.0,3.7912684598355146
40.0,4.275339559886783
41.0,2.6934737171767185
42.0,3.4135083225234917
43.0,3.1829746289396463
44.0,3.102805243134415
45.0,3.8810100754636507
46.0,4.132757173417843
47.0,2.81183953998473
48.0,2.29609946766289
49.0,3.050815228766805
50.0,4.06187052967017
51.0,3.3158526202522944
52.0,3.5279162819708354
53.0,2.87172279084802
54.0,3.585505935449026
55.0,3.476581686064156
56.0,4.145332560822247
57.0,2.395393469070487
58.0,3.837861284055789
59.0,4.215353779179025
60.0,4.43650844221146
61.0,3.5403255646058844
62.0,3.8732144448484855
63.0,2.8504866478010142
64.0,4.112146453243214
65.0,4.569463712663278
66.0,3.758410720783347
67.0,4.581219255801883
68.0,1.16987474002652
69.0,3.403901026108097
70.0,2.4346517569516366
71.0,3.276212582684705
72.0,2.6860425638807426
73.0,4.297174942699479
74.0,2.66603317163439
75.0,3.8131496891351158
76.0,3.2732876163150664
77.0,3.715652201590013
78.0,3.9215479055039344
79.0,2.229670040045011
80.0,3.153702003405435
81.0,3.4636287886609733
82.0,4.788200715631727
83.0,4.087958615535404
84.0,3.8144069536419316
85.0,4.183015146315507
86.0,2.2247194504342507
87.0,3.707000774160736
88.0,3.4585527205602533
89.0,4.257364533745495
90.0,4.44615708559044
91.0,5.016149512207367
92.0,2.945451548322741
93.0,2.4874263932280614
94.0,3.9139008454544744
95.0,3.3648520404296725
96.0,4.208100285550722
97.0,3.9376984254080445
98.0,2.6863780174526513
99.0,4.028853306106639
100.0,4.714921785741584
101.0,2.862960446139141
102.0,2.9681099530129633
103.0,4.0891021157188145
104.0,3.7612442329777593
105.0,3.4751713773330954
106.0,4.111633580922624
107.0,3.1561282599367573
108.0,4.041237110999746
109.0,3.0690238822140823
110.0,4.021767472778278
111.0,2.614189168192081
112.0,3.812229255667212
113.0,2.1201850397394897
114.0,4.661245423243362
115.0,3.0324868452626417
116.0,4.560971276628073
117.0,3.5900622305907866
118.0,3.7812878237517027
119.0,3.3986765388633406
120.0,3.359475386896973
121.0,3.300890144309401
122.0,4.052946891172522
123.0,4.3644318646841676
124.0,3.8627528801841855
125.0,3.800920167626967
126.0,3.3180207867682223
127.0,3.7878664891740184
128.0,3.950086099422675
129.0,4.3500320637354095
130.0,3.1445228475435303
131.0,3.330612593137418
132.0,3.582783444145812
133.0,4.111391607979752
