dataID,rating
0.0,2.2193213872789643
1.0,3.7799025047835717
2.0,3.0218252803313104
3.0,3.121451219600285
4.0,3.5358772377594625
5.0,4.550916653773357
6.0,3.7426314930090023
7.0,3.50050461673242
8.0,4.21517516972209
9.0,1.7757252604370644
10.0,1.6152972714708118
11.0,3.725117145732521
12.0,4.005021336517115
13.0,2.8818607469682047
14.0,4.144655598368382
15.0,3.112990559029881
16.0,4.102071709568908
17.0,3.7341603676979584
18.0,3.4221861671343645
19.0,3.2352400843889124
20.0,3.6930807509245733
21.0,3.3222106777300597
22.0,2.6783413675947614
23.0,3.1894192584667893
24.0,3.870612895297711
25.0,3.1017398729145227
26.0,3.962906104243701
27.0,3.7462223155549816
28.0,3.2187113612966445
29.0,4.947347510559607
30.0,3.716548854734132
31.0,3.9551837441506583
32.0,4.071763130247649
33.0,2.41014705089948
34.0,2.089088499624607
35.0,4.876285508358758
36.0,4.821839114749285
37.0,3.4876326420939985
38.0,3.2585411364344763
39.0,4.02643525065761
40.0,4.3144462504173955
41.0,2.646928327075837
42.0,3.7547307066171642
43.0,3.1487528060153487
44.0,2.907553411380928
45.0,4.044249093758869
46.0,3.8301209460704078
47.0,3.1054179159821707
48.0,2.0830427579309903
49.0,3.091532851177302
50.0,4.084639158043677
51.0,3.237507955844958
52.0,3.5107088055263027
53.0,2.788325404236426
54.0,3.602552135578653
55.0,3.1404327702998196
56.0,4.073926387098797
57.0,2.290179708317063
58.0,4.513748980145177
59.0,4.400943264248818
60.0,4.62534775933219
61.0,3.255631411666021
62.0,3.696550681817467
63.0,2.3568690278466673
64.0,3.6658433217579254
65.0,4.2371561527945385
66.0,3.865126836314483
67.0,4.615304014474084
68.0,1.1398748335616788
69.0,3.51865860024196
70.0,2.382375168711869
71.0,3.3380132105897133
72.0,2.8043156428147276
73.0,4.280690171239053
74.0,2.7200145253000163
75.0,3.742820226342595
76.0,2.517460570495112
77.0,3.5665373397424363
78.0,4.182656627275967
79.0,2.2660238314616716
80.0,2.2879447134618576
81.0,3.4615372070700516
82.0,4.675559571067012
83.0,3.834380530362234
84.0,4.366716267858813
85.0,4.177467475089749
86.0,2.273805102664165
87.0,4.11495490033338
88.0,3.6115805806199095
89.0,4.300073718943848
90.0,4.316974801546878
91.0,4.8910867894424115
92.0,2.9880040521606563
93.0,2.764602372801418
94.0,3.9110733951927728
95.0,3.1999344741599796
96.0,4.21885870871403
97.0,4.0011023942885435
98.0,2.546580028432413
99.0,4.05618270059198
100.0,4.4098030220391955
101.0,2.8406023673651526
102.0,3.4649123586854116
103.0,3.9601004450523427
104.0,4.052269067871324
105.0,3.447630079487321
106.0,4.175675229951894
107.0,3.2187053585902774
108.0,4.11460798519707
109.0,3.099288896405993
110.0,4.592666385404999
111.0,2.5462003048718507
112.0,4.417327067153361
113.0,2.4464690783914227
114.0,4.581997568247695
115.0,2.2831369125403254
116.0,5.543452881887717
117.0,3.634809731089219
118.0,3.8401204389434134
119.0,3.1016467699291175
120.0,3.2360116987542873
121.0,3.1352297719228903
122.0,4.039970618711758
123.0,3.27886435468306
124.0,3.482277132081101
125.0,3.6411340364169127
126.0,3.547332227188547
127.0,4.2196649366014665
128.0,3.9283088355625635
129.0,4.42087514788756
130.0,3.706051236581148
131.0,3.3173706707229034
132.0,3.372280156463835
133.0,4.145401493326456
134.0,1.6050594602792332
135.0,2.817195457348737
136.0,2.6037432109385956
137.0,3.3081742518945023
138.0,2.3591500965512946
139.0,4.462251540186249
140.0,3.281875343965811
141.0,2.783591565237584
142.0,3.779661308635995
143.0,3.5348702185240173
144.0,1.1214819527372826
145.0,2.7336414330495695
146.0,3.3603508910455573
147.0,-0.17091461824923018
148.0,4.557677983509547
149.0,3.7344072734592313
150.0,3.518189376079628
151.0,3.583759106427447
152.0,4.716402866261075
153.0,3.5463498259488677
154.0,4.008368715293925
155.0,3.6432780475900266
156.0,4.5810806525690495
157.0,2.7035584110460036
158.0,2.539621687833046
159.0,4.407950438153641
160.0,3.661693004285134
161.0,3.2932000219415367
162.0,3.309545719241151
163.0,3.372505519688689
