dataID,rating
0,2.104982305
1,4.038021807
2,3.1768734
3,2.843478047
4,3.479729985
5,4.488441272
6,3.937398548
7,3.66095216
8,4.189843576
9,2.13339604
10,1.596781365
11,3.896463004
12,4.028737114
13,3.270003609
14,4.104858603
15,3.328219752
16,4.310120143
17,3.762487287
18,3.601566161
19,3.396994565
20,3.814278801
21,3.495025485
22,2.393684293
23,3.198444563
24,4.066814963
25,2.874160439
26,3.956146695
27,3.769106822
28,3.209287713
29,5.011647594
30,3.688399271
31,4.143042147
32,3.865796165
33,2.579559382
34,2.383843761
35,4.476767452
36,4.8821812
37,3.251238395
38,3.099665534
39,3.80258928
40,4.231488312
41,2.67289136
42,3.415467085
43,3.146377431
44,3.178978743
45,3.927759784
46,4.210741933
47,2.837822311
48,2.326292078
49,3.056673945
50,4.060844949
51,3.426547766
52,3.525155419
53,2.852220398
54,3.580534827
55,3.46577127
56,4.132494086
57,2.420936636
58,3.834013786
59,4.277786362
60,4.401962116
61,3.461806145
62,3.875928357
63,2.92066789
64,4.119763374
65,4.416058761
66,3.816357832
67,4.67268251
68,1.17345474
69,3.438319065
70,2.448265293
71,3.221887503
72,2.685943027
73,4.387587026
74,2.712537425
75,3.774413831
76,3.265949567
77,3.707974386
78,3.894165315
79,2.260805447
80,3.092018749
81,3.522536248
82,4.76470217
83,4.173385416
84,3.876365902
85,4.251743207
86,2.246707766
87,3.747248975
88,3.497205726
89,4.178781922
90,4.41610446
91,5.054751034
92,2.86473219
93,2.416183083
94,3.901791151
95,3.341001259
96,4.234581088
97,3.889425872
98,2.729996444
99,4.038467296
100,4.802099651
101,2.89042942
102,3.053124078
103,4.059300337
104,3.76582303
105,3.518623333
106,4.135770574
107,3.0047591
108,4.099014971
109,3.057506825
110,3.99049075
111,2.58587504
112,3.737332935
113,2.123161748
114,4.636013314
115,3.01625265
116,4.516802098
117,3.513383509
118,3.783464668
119,3.407457382
120,3.367584651
121,3.325704247
122,4.078597034
123,4.359009411
124,3.843002504
125,3.790386006
126,3.324764249
127,3.723656482
128,3.91141004
129,4.401775794
130,3.073137225
131,3.397684367
132,3.579574883
133,4.323208198
134,2.036387432
135,2.886550713
136,2.632766562
137,3.423211022
138,2.788012073
139,4.6354715
140,3.110246005
141,2.705409257
142,3.373183153
143,3.563278476
144,2.457254173
145,2.734094544
146,3.430048136
147,2.676382814
148,4.149058417
149,2.880409191
150,3.708654187
151,3.593568248
152,4.599000823
153,3.460654502
154,3.952173131
155,3.63359582
156,4.219946591
157,2.697136753
158,2.825109397
159,4.40114431
160,3.17625922
161,3.538595987
162,3.484352281
163,2.929989431
164,4.146997337
165,3.789645123
166,3.792331708
167,3.712222255
168,3.61209111
169,2.304880236
170,3.981704998
171,2.775489628
172,3.581267541
173,3.339548695
174,4.23184363
175,3.728960234
176,3.926949946
177,3.812577679
178,3.961319225
179,2.740445988
180,2.139531609
181,3.578798414
182,3.433167577
183,3.144743854
184,3.654231483
185,3.443900357
186,4.05972524
187,3.579243299
188,4.198478907
189,2.519866535
190,3.590528517
191,0
